Group,Step,F1,Precision,Recall
1a,I,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,II,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,III,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,IV,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,V,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,VI,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,VII,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,VIII,0.9517798535723302,0.9926276987888363,0.914161008729389
1a,IX,0.9517798535723302,0.9926276987888363,0.914161008729389
1b,I,0.9784721367941936,0.9930087390761548,0.9643549951503395
1b,II,0.9784721367941936,0.9930087390761548,0.9643549951503395
1b,III,0.9864518491395093,0.9931187023838781,0.9798739088263821
1b,IV,0.9876874314275265,0.9931355724442266,0.9822987390882638
1b,V,0.9826023033570204,0.9930658741951461,0.972356935014549
1b,VI,0.9826023033570204,0.9930658741951461,0.972356935014549
1b,VII,0.9826023033570204,0.9930658741951461,0.972356935014549
1b,VIII,0.9826023033570204,0.9930658741951461,0.972356935014549
1b,IX,0.9750678844729697,0.9929612870789342,0.957807953443259
1c,I,0.9784721367941936,0.9930087390761548,0.9643549951503395
1c,II,0.9784721367941936,0.9930087390761548,0.9643549951503395
1c,III,0.9860805860805861,0.9931136251844564,0.9791464597478177
1c,IV,0.9862043706507142,0.9931153184165232,0.9793889427740058
1c,V,0.9831006612784717,0.9930727362691737,0.9733268671193016
1c,VI,0.9831006612784717,0.9930727362691737,0.9733268671193016
1c,VII,0.9831006612784717,0.9930727362691737,0.9733268671193016
1c,VIII,0.9831006612784717,0.9930727362691737,0.9733268671193016
1c,IX,0.9831006612784717,0.9930727362691737,0.9733268671193016
1d,I,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,II,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,III,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,IV,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,V,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,VI,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,VII,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,VIII,0.9738012852199703,0.9929435483870968,0.9553831231813773
1d,IX,0.9738012852199703,0.9929435483870968,0.9553831231813773
2a,I,0.9517798535723302,0.9926276987888363,0.914161008729389
2a,II,0.9517798535723302,0.9926276987888363,0.914161008729389
2a,III,0.961220915686765,0.992764857881137,0.9316197866149369
2a,IV,0.9571769433630541,0.992706433967179,0.9241028128031038
2a,V,0.9751943724546465,0.9929630560442322,0.9580504364694471
2a,VI,0.9429735234215886,0.992497320471597,0.8981571290009699
2a,VII,0.9256048647949282,0.9922330097087378,0.8673617846750727
2a,VIII,0.9251876779704893,0.9922265408106608,0.8666343355965083
2a,IX,0.8209569785602726,0.9904076738609112,0.7010184287099903
2b,I,0.9517798535723302,0.9926276987888363,0.914161008729389
2b,II,0.9517798535723302,0.9926276987888363,0.914161008729389
2b,III,0.9593984962406015,0.9927385892116183,0.9282250242483027
2b,IV,0.8917656479380756,0.99168892846542,0.8101357904946653
2b,V,0.9870700170773359,0.993127147766323,0.981086323957323
2b,VI,0.9870700170773359,0.993127147766323,0.981086323957323
2b,VII,0.9532333291314761,0.99264898923602,0.9168283220174588
2b,VIII,0.9533652634232418,0.9926509186351706,0.9170708050436469
2b,IX,0.9534971644612477,0.992652847021779,0.9173132880698351
2c,I,0.773593265396544,0.9894219871552701,0.6350630455868089
2c,II,0.7728683316092804,0.9894059780552402,0.6340931134820562
2c,III,0.7600418097655667,0.9891177613680529,0.6171193016488846
2c,IV,0.6606451612903226,0.9865125240847784,0.49660523763336567
2c,V,0.6606451612903226,0.9865125240847784,0.49660523763336567
2c,VI,0.6606451612903226,0.9865125240847784,0.49660523763336567
2c,VII,0.6606451612903226,0.9865125240847784,0.49660523763336567
2c,VIII,0.6606451612903226,0.9865125240847784,0.49660523763336567
2c,IX,0.6606451612903226,0.9865125240847784,0.49660523763336567
2d,I,0.9784721367941936,0.9930087390761548,0.9643549951503395
2d,II,0.9860805860805861,0.9931136251844564,0.9791464597478177
2d,III,0.9879341864716636,0.9931389365351629,0.9827837051406402
2d,IV,0.9842201834862385,0.993088126388546,0.9755092143549952
2d,V,0.9840959138732567,0.9930864197530864,0.975266731328807
2d,VI,0.9840959138732567,0.9930864197530864,0.975266731328807
2d,VII,0.9840959138732567,0.9930864197530864,0.975266731328807
2d,VIII,0.9831006612784717,0.9930727362691737,0.9733268671193016
2d,IX,0.9831006612784717,0.9930727362691737,0.9733268671193016
2e,I,0.9736744530960326,0.9929417695991933,0.9551406401551892
2e,II,0.9736744530960326,0.9929417695991933,0.9551406401551892
2e,III,0.9817290006131207,0.9930538327958323,0.9706595538312318
2e,IV,0.9819786686281721,0.9930572774609472,0.9711445198836082
2e,V,0.9675494218575158,0.9928553202347538,0.9435014548981572
2e,VI,0.922677737415672,0.9921875,0.8622696411251213
2e,VII,0.8950099800399202,0.9917428487171925,0.815470417070805
2e,VIII,0.8950099800399202,0.9917428487171925,0.815470417070805
2e,IX,0.8945686900958466,0.9917355371900827,0.8147429679922406
2f,I,0.9736744530960326,0.9929417695991933,0.9551406401551892
2f,II,0.9736744530960326,0.9929417695991933,0.9551406401551892
2f,III,0.9740548554484804,0.9929471032745592,0.9558680892337537
2f,IV,0.9740548554484804,0.9929471032745592,0.9558680892337537
2f,V,0.9739280860002472,0.9929453262786596,0.9556256062075654
2f,VI,0.9740548554484804,0.9929471032745592,0.9558680892337537
2f,VII,0.9729128014842301,0.9929310780106034,0.9536857419980601
2f,VIII,0.9727857496288966,0.9929292929292929,0.953443258971872
2f,IX,0.9740548554484804,0.9929471032745592,0.9558680892337537
3a,I,0.9516475192526196,0.9926257571767184,0.9139185257032008
3a,II,0.9592680787066048,0.9927367055771725,0.9279825412221144
3a,III,0.9907632474477395,0.99317738791423,0.988360814742968
3a,IV,0.9871935601902672,0.9931288343558282,0.9813288069835111
3a,V,0.9865755430803027,0.9931203931203931,0.9801163918525703
3a,VI,0.9834741094381197,0.9930778739184178,0.9740543161978662
3a,VII,0.9834741094381197,0.9930778739184178,0.9740543161978662
3a,VIII,0.9753208292201382,0.992964824120603,0.9582929194956353
3a,IX,0.9834741094381197,0.9930778739184178,0.9740543161978662
3b,I,0.7730496453900709,0.989409984871407,0.6343355965082444
3b,II,0.7697777777777778,0.9893373952779894,0.6299709020368575
3b,III,0.7073474470734745,0.9878260869565217,0.550921435499515
3b,IV,0.6136894824707846,0.984994640943194,0.4456838021338506
3b,V,0.468744237506915,0.9784449576597383,0.30819592628516
3b,VI,0.004805382027871216,0.2631578947368421,0.0024248302618816685
3b,VII,0.0,0.0,0.0
3b,VIII,0.0,0.0,0.0
3b,IX,0.0,0.0,0.0
3c,I,0.7732309055990545,0.989413988657845,0.6345780795344326
3c,II,0.7728683316092804,0.9894059780552402,0.6340931134820562
3c,III,0.7381856860659475,0.9886039886039886,0.5889912706110573
3c,IV,0.6604291014679787,0.9865060240963855,0.4963627546071775
3c,V,0.47268714364539266,0.9786747905559787,0.3115906886517944
3c,VI,0.6521668560298652,0.9862542955326461,0.48714839961202716
3c,VII,0.5091561938958707,0.9806362378976486,0.34384093113482056
3c,VIII,0.5091561938958707,0.9806362378976486,0.34384093113482056
3c,IX,0.584625873529913,0.9839357429718876,0.41585838991270613
3d,I,0.9736744530960326,0.9929417695991933,0.9551406401551892
3d,II,0.9740548554484804,0.9929471032745592,0.9558680892337537
3d,III,0.9821034567295905,0.9930589985126426,0.9713870029097963
3d,IV,0.9819786686281721,0.9930572774609472,0.9711445198836082
3d,V,0.9812292970187707,0.993046933200894,0.9696896217264791
3d,VI,0.9814792101067091,0.9930503847108464,0.9701745877788555
3d,VII,0.8950099800399202,0.9917428487171925,0.815470417070805
3d,VIII,0.8950099800399202,0.9917428487171925,0.815470417070805
